,i_url,Sanction,name,sex,Age,Weight,SQM,BPM,DLM,Total
5839,833,NE-2015-02,Tyler Fisher,1,21,89.8,217.5,157.5,237.5,612.5
5840,833,NE-2015-02,Bobby Bright,1,29,89.4,197.5,160,242.5,600
5841,833,NE-2015-02,Dillon Jensen,1,23,91.3,187.5,127.5,227.5,542.5
5842,833,NE-2015-02,Marshall Milanuk,1,25,89.8,195,125,220,540
5843,833,NE-2015-02,Kody Kelly,1,26,92.5,167.5,127.5,240,535
5844,833,NE-2015-02,Chandler Thompson,1,21,91.8,187.5,102.5,190,480
5845,833,NE-2015-02,Mike Pruss,1,,88.2,117.5,105,187.5,410
5847,833,NE-2015-02,Manny Urra,1,,102.4,227.5,160,285,672.5
5848,833,NE-2015-02,Kaden Hush,1,24,101.4,215,192.5,252.5,660
5849,833,NE-2015-02,Chris Gard,1,,103.3,240,162.5,237.5,640
5850,833,NE-2015-02,Bryant Travis,1,,101.5,215,135,260,610
5851,833,NE-2015-02,Brad Jarecki,1,31,98,187.5,140,242.5,570
5853,833,NE-2015-02,Josh Ruppert,1,30,116.6,247.5,155,285,687.5
5854,833,NE-2015-02,Lucas Tobler,1,40,120,230,150,235,615
5856,833,NE-2015-02,Tylor Torres,1,23,151.2,272.5,182.5,287.5,742.5
5857,833,NE-2015-02,Shaun Young,1,29,130.1,260,157.5,277.5,695
5858,833,NE-2015-02,Cameron Webber,1,,151.9,195,165,205,565
5859,833,NE-2015-02,Joey Jennings,1,,52.5,75,57.5,110,242.5
5860,833,NE-2015-02,Riley Huettner,1,,66.9,90,67.5,120,277.5
5861,833,NE-2015-02,Gabe Hobbes,1,,50.4,50,50,90,190
5862,833,NE-2015-02,Victor Villarreal,1,18,57.8,137.5,82.5,152.5,372.5
5863,833,NE-2015-02,Tommy Jennings,1,,66,107.5,72.5,150,330
5864,833,NE-2015-02,Joel Brust,1,18,78.6,150,102.5,197.5,450
5865,833,NE-2015-02,Carter Keller,1,,76.6,122.5,75,142.5,340
5866,833,NE-2015-02,Jai Kendrick,1,18,151.9,245,160,245,650
5867,833,NE-2015-02,Alex Werda,1,,131,182.5,100,207.5,490
5868,833,NE-2015-02,Andrew Mendez,1,20,85.1,137.5,110,175,422.5
5869,833,NE-2015-02,Auston Melton,1,,86.8,135,105,182.5,422.5
5870,833,NE-2015-02,Isaac Grode,1,19,100.9,205,127.5,265,597.5
5871,833,NE-2015-02,Brady Flemming,1,,112,142.5,97.5,160,400
5872,836,AL-2015-02,Elizabeth Jones,0,20,66.48,102.5,55,105,262.5
5873,836,AL-2015-02,Cherese Aviles,0,41,66.7,102.5,57.5,142.5,302.5
5874,836,AL-2015-02,Lisa Francavilla,0,48,70.78,107.5,55,137.5,300
5875,836,AL-2015-02,Tracy Dent,0,43,71.22,102.5,57.5,110,270
5876,836,AL-2015-02,Heidi Ziegele,0,46,83.4,120,82.5,125,327.5
5877,836,AL-2015-02,Anna Anton,0,52,56.32,85,60,107.5,252.5
5878,836,AL-2015-02,Samantha Shuler,0,26,46.16,72.5,37.5,85,195
5879,836,AL-2015-02,Christina Myers,0,26,55.56,112.5,62.5,130,305
5880,836,AL-2015-02,Tahira Wangnoo,0,25,61.38,87.5,55,105,247.5
5881,836,AL-2015-02,Kristen Hafford,0,27,62.38,85,57.5,102.5,245
5882,836,AL-2015-02,Angela Bivens,0,35,71.98,145,77.5,182.5,405
5883,836,AL-2015-02,Ellay Merana,0,36,66.96,87.5,62.5,137.5,287.5
5884,836,AL-2015-02,Corinn Williams,0,27,74.76,107.5,65,155,327.5
5885,836,AL-2015-02,Stevie Chancellor,0,25,82.3,117.5,62.5,120,300
5886,836,AL-2015-02,Amanda Pierce,0,33,75.14,90,52.5,112.5,255
5887,836,AL-2015-02,Lindsey Smallwood,0,18,94.6,107.5,57.5,140,305
5888,836,AL-2015-02,Katie Mccormick,0,,54.54,57.5,40,95,192.5
5889,836,AL-2015-02,Brandon Maddox,1,23,72.4,230,185,235,650
5890,836,AL-2015-02,Israel Nunez-Santiago,1,23,72.68,167.5,112.5,227.5,507.5
5891,836,AL-2015-02,Chase Callahan,1,20,79.64,190,122.5,250,562.5
5892,836,AL-2015-02,Austin Thornton,1,,82.42,200,132.5,202.5,535
5893,836,AL-2015-02,Jacob Lucheon,1,24,81.06,177.5,115,210,502.5
5894,836,AL-2015-02,Michael Crafton,1,21,82.38,165,105,205,475
5895,836,AL-2015-02,Logan Bush,1,24,93,200,115,242.5,557.5
5896,836,AL-2015-02,Noah Thorn,1,20,88.35,162.5,127.5,207.5,497.5
5897,836,AL-2015-02,Caleb Oberrath,1,,87.7,167.5,117.5,192.5,477.5
5898,836,AL-2015-02,Kendall Holderfield,1,24,109.25,240,175,265,680
5900,836,AL-2015-02,Andrew Sellers,1,21,132.4,242.5,172.5,287.5,702.5
5901,836,AL-2015-02,Jarius Rembert,1,22,121.1,232.5,182.5,260,675
5902,836,AL-2015-02,GERALD SHAW,1,49,92.95,185,120,220,525
5903,836,AL-2015-02,Chris McDonald,1,45,88.75,142.5,117.5,185,445
5904,836,AL-2015-02,Darren Jackson,1,45,119.05,230,145,237.5,612.5
5906,836,AL-2015-02,Bob Crompton,1,59,92.7,152.5,110,242.5,505
5907,836,AL-2015-02,Craig Jenkins,1,25,82.35,177.5,145,220,542.5
5908,836,AL-2015-02,Elliott Quinones,1,28,82.3,182.5,127.5,200,510
5909,836,AL-2015-02,David Gibson,1,37,71.32,165,117.5,230,512.5
5910,836,AL-2015-02,David Martinez,1,27,73.42,167.5,97.5,200,465
5911,836,AL-2015-02,Ben Green,1,35,72.7,130,77.5,160,367.5
5917,836,AL-2015-02,Matthew Nelson,1,33,79.6,237.5,142.5,252.5,632.5
5918,836,AL-2015-02,Zachary Jones,1,25,81.96,195,142.5,230,567.5
5919,836,AL-2015-02,David Braden,1,25,80.38,200,122.5,210,532.5
5920,836,AL-2015-02,Clinton Womack,1,28,75.52,152.5,102.5,232.5,487.5
5921,836,AL-2015-02,Hunter Dennis,1,20,74.7,187.5,125,167.5,480
5922,836,AL-2015-02,Otis Small,1,34,81.4,137.5,110,155,402.5
5924,836,AL-2015-02,Oakley Walraven,1,30,92.2,237.5,185,242.5,665
5925,836,AL-2015-02,Sean Normand,1,36,92.25,210,152.5,222.5,585
5926,836,AL-2015-02,Jeremy Cox,1,25,86.5,200,140,232.5,572.5
5927,836,AL-2015-02,Kyle Odell,1,32,87.25,200,132.5,220,552.5
5928,836,AL-2015-02,Matt Griffies,1,34,90.1,117.5,105,137.5,360
5934,836,AL-2015-02,Damion Johnson,1,33,98.8,205,165,250,620
5935,836,AL-2015-02,James Konger,1,,99.35,222.5,142.5,240,605
5936,836,AL-2015-02,Austin Brown,1,25,101.5,202.5,157.5,217.5,577.5
5937,836,AL-2015-02,Cason Dremann,1,26,99.7,195,135,245,575
5938,836,AL-2015-02,Bryce Griffin,1,18,100.7,200,117.5,205,522.5
5940,836,AL-2015-02,Michael Carsley,1,27,118.3,250,160,300,710
5942,836,AL-2015-02,Reginald Jiles,1,35,190.7,340,212.5,287.5,840
5946,836,AL-2015-02,Micah Waters,1,20,77.84,175,132.5,215,522.5
5947,836,AL-2015-02,Robert Bean,1,19,90.85,220,127.5,275,622.5
5948,836,AL-2015-02,Timmy Hoang,1,19,87.24,175,122.5,227.5,525
5963,837,AL-2015-02,Elizabeth Jones,0,20,66.5,102.5,55,105,262.5
5964,837,AL-2015-02,Cherese Aviles,0,41,66.7,102.5,57.5,142.5,302.5
5965,837,AL-2015-02,Lisa Francavilla,0,48,70.8,107.5,55,137.5,300
5966,837,AL-2015-02,Tracy Dent,0,43,71.2,102.5,57.5,110,270
5967,837,AL-2015-02,Heidi Ziegele,0,46,83.4,120,82.5,125,327.5
5968,837,AL-2015-02,Anna Anton,0,52,56.3,85,60,107.5,252.5
5969,837,AL-2015-02,Samantha Shuler,0,26,46.2,72.5,37.5,85,195
5970,837,AL-2015-02,Christina Myers,0,26,55.6,112.5,62.5,130,305
5971,837,AL-2015-02,Tahira Wangnoo,0,25,61.4,87.5,55,105,247.5
5972,837,AL-2015-02,Kristen Hafford,0,27,62.4,85,57.5,102.5,245
5973,837,AL-2015-02,Angela Bivens,0,35,72,145,77.5,182.5,405
5974,837,AL-2015-02,Ellay Merana,0,36,67,87.5,62.5,137.5,287.5
5975,837,AL-2015-02,Corinn Williams,0,27,74.8,107.5,65,155,327.5
5976,837,AL-2015-02,Stevie Chancellor,0,25,82.3,117.5,62.5,120,300
5977,837,AL-2015-02,Amanda Pierce,0,33,75.1,90,52.5,112.5,255
5978,837,AL-2015-02,Lindsey Smallwood,0,18,94.6,107.5,57.5,140,305
5979,837,AL-2015-02,Katie Mccormick,0,,54.5,57.5,40,95,192.5
5980,837,AL-2015-02,Brandon Maddox,1,23,72.4,230,185,235,650
5981,837,AL-2015-02,Israel Nunez-Santiago,1,23,72.7,167.5,112.5,227.5,507.5
5982,837,AL-2015-02,Chase Callahan,1,20,79.6,190,122.5,250,562.5
5983,837,AL-2015-02,Austin Thornton,1,,82.4,200,132.5,202.5,535
5984,837,AL-2015-02,Jacob Lucheon,1,24,81.1,177.5,115,210,502.5
5985,837,AL-2015-02,Michael Crafton,1,21,82.4,165,105,205,475
5986,837,AL-2015-02,Logan Bush,1,24,93,200,115,242.5,557.5
5987,837,AL-2015-02,Noah Thorn,1,20,88.4,162.5,127.5,207.5,497.5
5988,837,AL-2015-02,Caleb Oberrath,1,,87.7,167.5,117.5,192.5,477.5
5989,837,AL-2015-02,Kendall Holderfield,1,24,109.3,240,175,265,680
5990,837,AL-2015-02,Andrew Sellers,1,21,132.4,242.5,172.5,287.5,702.5
5991,837,AL-2015-02,Jarius Rembert,1,22,121.1,232.5,182.5,260,675
5992,837,AL-2015-02,GERALD SHAW,1,49,93,185,120,220,525
5993,837,AL-2015-02,Chris McDonald,1,45,88.8,142.5,117.5,185,445
5994,837,AL-2015-02,Darren Jackson,1,45,119.1,230,145,237.5,612.5
5995,837,AL-2015-02,Bob Crompton,1,59,92.7,152.5,110,242.5,505
5996,837,AL-2015-02,Craig Jenkins,1,25,82.4,177.5,145,220,542.5
5997,837,AL-2015-02,Elliott Quinones,1,28,82.3,182.5,127.5,200,510
5998,837,AL-2015-02,David Gibson,1,37,71.3,165,117.5,230,512.5
5999,837,AL-2015-02,David Martinez,1,,73.4,167.5,97.5,200,465
6000,837,AL-2015-02,Ben Green,1,35,72.7,130,77.5,160,367.5
6003,837,AL-2015-02,Matthew Nelson,1,33,79.6,237.5,142.5,252.5,632.5
6004,837,AL-2015-02,Zachary Jones,1,25,82,195,142.5,230,567.5
6005,837,AL-2015-02,David Braden,1,25,80.4,200,122.5,210,532.5
6006,837,AL-2015-02,Clinton Womack,1,28,75.5,152.5,102.5,232.5,487.5
6007,837,AL-2015-02,Hunter Dennis,1,20,74.7,187.5,125,167.5,480
6008,837,AL-2015-02,Otis Small,1,34,81.4,137.5,110,155,402.5
6009,837,AL-2015-02,Oakley Walraven,1,30,92.2,237.5,185,242.5,665
6010,837,AL-2015-02,Sean Normand,1,36,92.3,210,152.5,222.5,585
6011,837,AL-2015-02,Jeremy Cox,1,25,86.5,200,140,232.5,572.5
6012,837,AL-2015-02,Kyle Odell,1,32,87.3,200,132.5,220,552.5
6013,837,AL-2015-02,Matt Griffies,1,34,90.1,117.5,105,137.5,360
6015,837,AL-2015-02,Damion Johnson,1,33,98.8,205,165,250,620
6016,837,AL-2015-02,James Konger,1,,99.4,222.5,142.5,240,605
6017,837,AL-2015-02,Austin Brown,1,25,101.5,202.5,157.5,217.5,577.5
6018,837,AL-2015-02,Cason Dremann,1,26,99.7,195,135,245,575
6019,837,AL-2015-02,Bryce Griffin,1,18,100.7,200,117.5,205,522.5
6020,837,AL-2015-02,Michael Carsley,1,27,118.3,250,160,300,710
6021,837,AL-2015-02,Reginald Jiles,1,35,190.7,340,212.5,287.5,840
6024,837,AL-2015-02,Micah Waters,1,20,77.8,175,132.5,215,522.5
6025,837,AL-2015-02,Robert Bean,1,19,90.9,220,127.5,275,622.5
6026,837,AL-2015-02,Timmy Hoang,1,19,87.2,175,122.5,227.5,525
6028,838,NY-2015-04,Tessia De Mattos,0,22,55.1,107.5,47.5,117.5,272.5
6029,838,NY-2015-04,Kathy Lin,0,20,55,90,42.5,125,257.5
6030,838,NY-2015-04,Brittany Cacossa,0,22,62.2,130,62.5,155,347.5
6031,838,NY-2015-04,Mary Baccellieri,0,,68.9,142.5,62.5,167.5,372.5
6032,838,NY-2015-04,Maria Moresco,0,23,63.6,102.5,62.5,115,280
6033,838,NY-2015-04,Lucy O'Shaughnessy,0,22,71,82.5,45,105,232.5
6034,838,NY-2015-04,Jeannine Trimboli,0,43,59,82.5,45,112.5,240
6035,838,NY-2015-04,Beth Zellen,0,42,71.9,92.5,62.5,132.5,287.5
6036,838,NY-2015-04,Janice Francis,0,60,81.4,100,57.5,115,272.5
6038,838,NY-2015-04,Nicki Osborn,0,,38.6,60,37.5,72.5,170
6039,838,NY-2015-04,Leah DeCesare,0,26,45.6,95,55,105,255
6040,838,NY-2015-04,Ann Quartararo,0,,45.3,60,32.5,70,162.5
6041,838,NY-2015-04,Jennifer McCombs,0,,51.2,65,32.5,90,187.5
6042,838,NY-2015-04,Davi Cohen,0,36,55.9,102.5,75,127.5,305
6043,838,NY-2015-04,Jennifer Kim,0,28,53.9,115,52.5,115,282.5
6044,838,NY-2015-04,Alyssa Reyes,0,25,55.9,92.5,50,132.5,275
6045,838,NY-2015-04,Elizabeth Lafavor,0,30,56.9,105,52.5,107.5,265
6046,838,NY-2015-04,Kaitlyn Greenough,0,31,56.5,87.5,52.5,105,245
6047,838,NY-2015-04,Melissa Erwin,0,34,61.7,132.5,72.5,150,355
6048,838,NY-2015-04,Aliscia Adorno,0,29,63,117.5,62.5,150,330
6049,838,NY-2015-04,ALLIE FERAS,0,27,60.8,120,67.5,140,327.5
6050,838,NY-2015-04,Marisa Ikeda - iyeki,0,,62.2,110,75,135,320
6051,838,NY-2015-04,Margie Lempert,0,,61.1,107.5,60,130,297.5
6052,838,NY-2015-04,Aven Johnson,0,,60.3,90,55,110,255
6053,838,NY-2015-04,Kay Saul,0,29,68.3,120,52.5,170,342.5
6054,838,NY-2015-04,Bethany Snodgrass,0,30,69,102.5,52.5,137.5,292.5
6055,838,NY-2015-04,Sarah Love,0,29,69.2,102.5,52.5,132.5,287.5
6056,838,NY-2015-04,Meredith Gran,0,31,66.6,92.5,60,130,282.5
6057,838,NY-2015-04,Lilly Adams,0,28,70.6,95,55,125,275
6058,838,NY-2015-04,Stephanie Caudle,0,,69.5,85,57.5,112.5,255
6059,838,NY-2015-04,Amy Dyer,0,27,70.4,87.5,50,105,242.5
6060,838,NY-2015-04,Jessica Avelar,0,,71,80,50,102.5,232.5
6061,838,NY-2015-04,Dana Mauriello,0,33,78.9,102.5,67.5,125,295
6062,838,NY-2015-04,Stephanie Tracy,0,36,82.4,90,57.5,132.5,280
6063,838,NY-2015-04,Amanda Mottram,0,30,76.1,90,52.5,110,252.5
6064,838,NY-2015-04,Michelle Grapel,0,34,88.2,120,60,140,320
6065,838,NY-2015-04,Seung Lee,1,32,60.7,82.5,42.5,105,230
6066,838,NY-2015-04,Timothy Rossi,1,,59.7,105,82.5,130,317.5
6067,838,NY-2015-04,Ian Lai,1,21,72.8,170,115,230,515
6068,838,NY-2015-04,Winson Tom,1,18,70.3,200,95,200,495
6069,838,NY-2015-04,Koty Wong,1,23,72.9,152.5,110,182.5,445
6070,838,NY-2015-04,Rikki Gapasin,1,20,70.2,150,105,170,425
6071,838,NY-2015-04,Richard Carolina,1,,79.9,165,125,197.5,487.5
6072,838,NY-2015-04,Rolan Coltherst,1,24,90.7,258,160,272.5,690.5
6073,838,NY-2015-04,Daniel Scott,1,,108.2,260,157.5,292.5,710
6074,838,NY-2015-04,Robert Israel,1,49,81,190,112.5,202.5,505
6075,838,NY-2015-04,Laurent Guillemard,1,44,79.5,165,95,180,440
6076,838,NY-2015-04,Curtis Hendricks,1,41,113.1,235,137.5,272.5,645
6077,838,NY-2015-04,Anthony Mauriello,1,65,80.5,92.5,85,145,322.5
6078,838,NY-2015-04,Steve Totino,1,24,65.3,152.5,100,217.5,470
6079,838,NY-2015-04,Jeffrey Eng,1,24,64.8,160,110,175,445
6080,838,NY-2015-04,Calvin Chan,1,29,65.6,132.5,102.5,160,395
6081,838,NY-2015-04,Kurt Flor,1,32,73.4,200,132.5,260.5,593
6082,838,NY-2015-04,Nikhil Thomas,1,25,70.6,165,97.5,187.5,450
6083,838,NY-2015-04,James Lafavor,1,,73,142.5,110,180,432.5
6084,838,NY-2015-04,Nicholas Law-Yue,1,,69.7,132.5,115,170,417.5
6085,838,NY-2015-04,Luis Tejada,1,,81.2,207.5,142.5,240,590
6086,838,NY-2015-04,John Dalessio,1,47,82.7,207.5,150,215,572.5
6087,838,NY-2015-04,Gerrit Gillis,1,39,80.5,200,100,207.5,507.5
6088,838,NY-2015-04,Jeff Cardoni,1,,81.8,175,125,200,500
6089,838,NY-2015-04,Robert Sikes,1,27,82.3,195,102.5,190,487.5
6090,838,NY-2015-04,Marko Stanic,1,29,82.3,147.5,82.5,175,405
6091,838,NY-2015-04,Thomas Swon,1,30,80.9,137.5,92.5,157.5,387.5
6092,838,NY-2015-04,Kyle Barry,1,30,80.9,142.5,97.5,147.5,387.5
6093,838,NY-2015-04,Jordan Feigenbaum,1,30,92.2,250,182.5,285,717.5
6094,838,NY-2015-04,Taro Tsutsumi,1,39,90.8,222.5,132.5,255,610
6095,838,NY-2015-04,William Hazen,1,25,84.1,205,120,210,535
6096,838,NY-2015-04,Joe Kline,1,27,92.7,167.5,115,227.5,510
6097,838,NY-2015-04,Michael Desena,1,,90.1,152.5,110,227.5,490
6098,838,NY-2015-04,Wil Medearis,1,,90.2,162.5,115,200,477.5
6099,838,NY-2015-04,Jent LaPalm,1,27,87.9,130,97.5,145,372.5
6100,838,NY-2015-04,David Squiller,1,25,103.7,255,177.5,270,702.5
6101,838,NY-2015-04,Justin Varrone,1,34,101.1,207.5,150,250,607.5
6102,838,NY-2015-04,Kevin Trangone,1,,94.2,190,142.5,265,597.5
6103,838,NY-2015-04,Yuriy Paranyuk,1,27,100.8,195,125,227.5,547.5
6104,838,NY-2015-04,Ken Homan,1,25,103.4,202.5,122.5,220,545
6105,838,NY-2015-04,Bryan Woodard,1,31,99.6,185,120,192.5,497.5
6106,838,NY-2015-04,Stephen Miketa,1,,103.4,155,122.5,197.5,475
6107,838,NY-2015-04,Ravi Shah,1,28,100.2,155,115,195,465
6108,838,NY-2015-04,Oren Friedman,1,,95.8,155,110,185,450
6109,838,NY-2015-04,Matthew Saba,1,,104.9,130,92.5,160,382.5
6111,838,NY-2015-04,John Petrizzo,1,32,107.7,237.5,150,267.5,655
6112,838,NY-2015-04,Tom Shadood,1,32,119.1,230,140,277.5,647.5
6113,838,NY-2015-04,Brister Hay,1,,111,190,140,247.5,577.5
6114,838,NY-2015-04,Michael Schroeder,1,35,114,127.5,137.5,202.5,467.5
6115,838,NY-2015-04,Thomas Maresca,1,28,127,235,160,255,650
6120,841,TX-2015-04,Amanda Feist,0,,50.4,90,45,137.5,272.5
6121,841,TX-2015-04,Megan Pineda,0,,56.1,80,35,102.5,217.5
6122,841,TX-2015-04,Cacie Gauvin,0,,52.3,80,62.5,102.5,245
6123,841,TX-2015-04,Kimberley Nash,0,,61.4,115,57.5,150,322.5
6124,841,TX-2015-04,Theresa C. Willis,0,,65.3,92.5,57.5,125,275
6125,841,TX-2015-04,Julie Holloway,0,,49.9,70,40,100,210
6126,841,TX-2015-04,Diane Kuhn,0,57,82,130,70,147.5,347.5
6127,841,TX-2015-04,Jade Coleman,0,34,59.5,117.5,72.5,140,330
6128,841,TX-2015-04,Noelia Corona-Terry,0,33,70.7,172.5,102.5,167.5,442.5
6129,841,TX-2015-04,Aisha Moreno,0,29,71.6,150,100,150,400
6130,841,TX-2015-04,Carmela Montgomery,0,31,88.5,125,95,147.5,367.5
6131,841,TX-2015-04,Colbie Scallon,0,,56.8,90,42.5,110,242.5
6132,841,TX-2015-04,Hope McAfee,0,20,61.5,115,50,130,295
6133,841,TX-2015-04,Natalie Barrera,0,18,72.9,125,77.5,150,352.5
6134,841,TX-2015-04,Taskin Amin,1,22,56.7,160,97.5,207.5,465
6135,841,TX-2015-04,Edwin McQuiston,1,22,87.7,212.5,142.5,272.5,627.5
6136,841,TX-2015-04,Kyle Perkins,1,21,90.4,155,140,210,505
6137,841,TX-2015-04,Eric Milfeld,1,48,92.2,210,132.5,260,602.5
6138,841,TX-2015-04,Joseph Donahue,1,,119.4,185,137.5,215,537.5
6139,841,TX-2015-04,Bill Eaton,1,59,118.6,102.5,137.5,145,385
6140,841,TX-2015-04,Duane Bartolet,1,62,90.2,197.5,110,192.5,500
6141,841,TX-2015-04,Antwan Byrd,1,30,86.3,260,152.5,280,692.5
6142,841,TX-2015-04,Kyle Heine,1,,83.6,190,125,202.5,517.5
6143,841,TX-2015-04,Luis Vargas,1,29,91.6,170,142.5,205,517.5
6144,841,TX-2015-04,Christopher Sarder,1,,119,272.5,165,297.5,735
6145,841,TX-2015-04,Andrew Jacinto,1,30,119.8,237.5,157.5,260,655
6146,841,TX-2015-04,Cody Cortez,1,25,105.7,227.5,150,225,602.5
6147,841,TX-2015-04,Robert Hall,1,20,133.1,320,225,307.5,852.5
6198,853,LA-2015-05,Ebony Sylvester,0,21,78.74,120.2,68,183.7,371.9
6199,853,LA-2015-05,Hannah Lindsay,0,,80.15,138.4,70.3,156.5,365.2
6200,853,LA-2015-05,Cameron Ysidron,1,19,65.54,127,83.9,176.9,387.8
6201,853,LA-2015-05,Cole Lavergne,1,32,68.08,172.4,127,205.7,505.1
6202,853,LA-2015-05,James Windham,1,21,80.83,183.7,124.7,199.6,508
6203,853,LA-2015-05,Mitchell Guidry,1,21,80.1,158.8,97.5,205.7,462
6205,853,LA-2015-05,Tyler Gerfers,1,26,101.33,205.7,142.9,205.7,554.3
6206,853,LA-2015-05,Jeffery Sylvester,1,19,108.54,205.7,127,205.7,538.4
6207,853,LA-2015-05,Mchael Holyfield,1,,137.26,205.7,183.7,205.7,595.1
6208,853,LA-2015-05,David Verzwyvett,1,,130.27,205.7,142.9,205.7,554.3
6223,854,NC-2015-02,Patricia Debnam,0,62,64.3,70,42.5,102.5,215
6224,854,NC-2015-02,Shannon Holland,0,44,66.5,90,55,107.5,252.5
6225,854,NC-2015-02,Cindy Amatuzzo,0,50,73.8,80,57.5,102.5,240
6226,854,NC-2015-02,Allison Snead,0,40,93.4,175,77.5,202.5,455
6227,854,NC-2015-02,Kristine Rae Olmsted,0,42,114,122.5,75,155,352.5
6228,854,NC-2015-02,Heather Connor,0,24,45.5,112.5,60,150.5,323
6229,854,NC-2015-02,Akela McClary,0,24,55.3,92.5,47.5,122.5,262.5
6230,854,NC-2015-02,Lesley Sommerfield,0,25,55.6,100,52.5,110,262.5
6231,854,NC-2015-02,Courtney Brown,0,22,58.2,122.5,80,152.5,355
6232,854,NC-2015-02,Hannah Thrower,0,26,57.5,87.5,45,140,272.5
6233,854,NC-2015-02,Taylor Padgett,0,,62,102.5,55,115,272.5
6234,854,NC-2015-02,Amanda Bradford,0,38,62.3,82.5,45,132.5,260
6235,854,NC-2015-02,Amanda Ellis,0,25,62.4,97.5,52.5,100,250
6236,854,NC-2015-02,Karen Waterstradt,0,,69.9,105,70,147.5,322.5
6237,854,NC-2015-02,Tara Highbaugh,0,35,64.8,92.5,80,122.5,295
6238,854,NC-2015-02,Lori Fellela,0,53,66.1,85,50,102.5,237.5
6239,854,NC-2015-02,Lauren Cioe,0,38,77.6,125,62.5,142.5,330
6240,854,NC-2015-02,Chelsea Carr,0,29,74.7,107.5,65,130,302.5
6241,854,NC-2015-02,Laurie Middleswarth,0,28,102.1,170,92.5,190,452.5
6242,854,NC-2015-02,Vicky Lehman,0,33,98.2,142.5,67.5,155,365
6243,854,NC-2015-02,Mary Catherine Davis,0,,50.8,65,42.5,90,197.5
6244,854,NC-2015-02,Michael McCoy,1,24,112.7,265,200,307.5,772.5
6245,854,NC-2015-02,James Hwang,1,25,73.6,160,122.5,190,472.5
6246,854,NC-2015-02,Jeff Holland,1,,80.3,137.5,102.5,160,400
6247,854,NC-2015-02,Thomas Hubsscher,1,,92.1,220,147.5,240,607.5
6248,854,NC-2015-02,Anson Mays,1,45,86.5,205,127.5,215,547.5
6249,854,NC-2015-02,Paul Morea,1,42,91.4,182.5,140,207.5,530
6250,854,NC-2015-02,Craig Smitley,1,60,89.2,185,120,205,510
6251,854,NC-2015-02,Jay Thompson,1,51,64.9,175,112.5,212.5,500
6252,854,NC-2015-02,Rocky Yearwood,1,56,73.1,182.5,105,217.5,505
6253,854,NC-2015-02,James Montgomery,1,51,103.3,177.5,122.5,235,535
6254,854,NC-2015-02,Logan Cox,1,20,57.6,70,57.5,120,247.5
6255,854,NC-2015-02,Cage Antle,1,20,65.5,192.5,117.5,227.5,537.5
6256,854,NC-2015-02,Ussery Theopolis,1,33,64.6,157.5,150,212.5,520
6257,854,NC-2015-02,Rodney Alexander,1,28,71.1,212.5,127.5,215,555
6258,854,NC-2015-02,Jared Caroff,1,,70.4,180,115,227.5,522.5
6259,854,NC-2015-02,Myo Thiha,1,21,70.9,170,135,215,520
6260,854,NC-2015-02,Devan Cox,1,,70.3,125,87.5,192.5,405
6262,854,NC-2015-02,Todd Talford,1,25,81.6,217.5,190.5,280,688
6263,854,NC-2015-02,Kevin Woods,1,27,80.5,235,165,260,660
6264,854,NC-2015-02,Chris Connell,1,27,82.9,222.5,165,252.5,640
6265,854,NC-2015-02,Daniel Schmoyer,1,32,81.2,210,145,272.5,627.5
6266,854,NC-2015-02,Jeremy Muse,1,25,74.8,222.5,125,245,592.5
6267,854,NC-2015-02,Kyle Medero,1,25,81.6,202.5,140,247.5,590
6268,854,NC-2015-02,David Edwards,1,35,81,217.5,127.5,242.5,587.5
6269,854,NC-2015-02,David Babb,1,37,81.7,207.5,140,230,577.5
6270,854,NC-2015-02,Jesse Vazquez,1,23,79.8,190,147.5,237.5,575
6271,854,NC-2015-02,Christian Lang,1,,81.1,220,115,210,545
6272,854,NC-2015-02,Luke Baumann,1,,80.3,180,132.5,212.5,525
6273,854,NC-2015-02,Michael Wilson,1,23,81.2,167.5,112.5,227.5,507.5
6274,854,NC-2015-02,Eric Tsang,1,,81,175,122.5,192.5,490
6275,854,NC-2015-02,Richard Yaxley,1,,81.6,165,102.5,205,472.5
6276,854,NC-2015-02,Cliff Davis,1,,82.2,132.5,105,150,387.5
6277,854,NC-2015-02,Dana Rice,1,,86.8,242.5,172.5,280,695
6278,854,NC-2015-02,Orlando McGriff,1,26,92.6,227.5,175,245,647.5
6279,854,NC-2015-02,Michael Blackwelder,1,,85.8,190,160,250,600
6280,854,NC-2015-02,Andrew Pichardo,1,25,90.3,215,140,245,600
6281,854,NC-2015-02,Brian Brookshire,1,39,91.4,197.5,145,255,597.5
6282,854,NC-2015-02,Joshua Quattrone,1,34,90.6,210,142.5,227.5,580
6283,854,NC-2015-02,Chris Dickson,1,,91.1,185,137.5,247.5,570
6284,854,NC-2015-02,Phillip Yero,1,,90.9,180,142.5,200,522.5
6285,854,NC-2015-02,Jesse Oslecki,1,,88.3,150,102.5,245,497.5
6286,854,NC-2015-02,Alexander Burgazzoli,1,25,91.2,167.5,125,195,487.5
6287,854,NC-2015-02,Neal Benefield,1,38,91,170,107.5,190,467.5
6288,854,NC-2015-02,Stefan Kendall,1,,85.2,145,97.5,182.5,425
6289,854,NC-2015-02,David Green,1,,83.7,135,115,165,415
6292,854,NC-2015-02,Jeff Bigham,1,39,102.9,230,175,275,680
